UserId,Gender,MonthOfBirth,IsPupilPremium,YearGroup
8229,Female,2012-06-01,,6
10784,Female,2013-03-01,,5
10785,Male,2012-10-01,,5
8224,Male,2012-06-01,,6
8225,Male,2012-02-01,,6
10786,Female,2013-02-01,,5
10787,Female,2012-09-01,,5
8214,Male,2012-08-01,,6
8239,Female,2012-07-01,,6
10788,Female,2012-09-01,,5
8216,Male,2012-04-01,,6
10789,Male,2013-01-01,,5
10790,Male,2013-02-01,,5
10791,Male,2012-11-01,,5
10792,Unspecified,,,8
2241,Female,2006-03-01,,12
10793,Female,2010-11-01,0,
10794,Female,2007-04-01,,11
10795,Male,2007-04-01,,11
6055,Male,2007-08-01,,11
6043,Female,2007-01-01,,11
10796,Female,2013-03-01,,5
8454,Female,2014-01-01,,4
10797,Male,2012-11-01,,5
10798,Female,2014-02-01,,4
10799,Female,2013-04-01,,5
10800,Male,2013-04-01,,5
10801,Female,2012-06-01,1,6
10802,Female,2011-09-01,1,6
10803,Female,2013-03-01,,5
10804,Female,2009-11-01,0,
10805,Male,2009-12-01,0,
10806,Male,2007-06-01,,7
10807,Male,2010-02-01,0,7
10808,Male,2010-01-01,0,7
10809,Female,2009-03-01,0,8
6960,Male,2009-05-01,0,9
10810,Male,2006-10-01,,8
10811,Female,2008-03-01,,9
7126,Unspecified,2012-01-01,,6
10812,Unspecified,,,
10813,Unspecified,,,
6861,Female,2006-10-01,,6
10814,Unspecified,2014-06-01,,4
7513,Female,2006-11-01,,11
10815,Male,2007-04-01,,11
7498,Female,2007-05-01,,11
10816,Female,2007-10-01,0,8
10817,Female,2007-11-01,1,
10818,Female,2008-01-01,0,
10819,Male,2007-11-01,,10
10820,Female,2008-07-01,,10
10821,Female,2008-01-01,,10
10822,Male,2008-08-01,,10
10823,Male,2008-03-01,,10
10824,Male,2007-12-01,,10
10825,Male,2008-01-01,,10
10826,Male,2008-08-01,,10
10827,Female,2008-08-01,,10
10828,Male,2007-09-01,,10
10829,Female,2008-01-01,,10
6857,Female,2007-09-01,,10
10830,Male,2008-01-01,,10
10831,Male,2008-04-01,,10
10832,Male,2008-08-01,,10
10833,Female,2008-05-01,1,10
10834,Male,2008-03-01,0,10
6732,Female,2007-10-01,,10
10835,Male,2008-07-01,,10
10836,Female,2008-02-01,,10
10837,Female,2007-10-01,,10
10838,Female,2007-12-01,,10
10839,Male,2008-01-01,,10
10840,Female,2008-02-01,,10
10841,Male,2007-12-01,0,10
7144,Male,2008-04-01,,10
10842,Female,2007-09-01,,10
10843,Male,2008-07-01,,10
10844,Unspecified,,,
10845,Female,2002-07-01,,
10846,Female,2006-07-01,,9
10847,Male,2005-10-01,0,
10848,Female,2006-06-01,1,
10849,Male,2008-06-01,,
2231,Female,2006-08-01,,12
2232,Male,2006-08-01,,12
2243,Female,2006-07-01,,12
10850,Female,2008-01-01,,10
10851,Male,2005-10-01,1,
10852,Female,2006-12-01,1,
10853,Female,2007-07-01,0,
10854,Male,2007-07-01,,11
10855,Female,2006-12-01,,11
10856,Male,2007-03-01,,11
10857,Male,2006-12-01,,11
10858,Male,2006-09-01,,11
10859,Male,2007-03-01,,11
10860,Female,2006-09-01,,11
10861,Female,2006-10-01,,11
10862,Male,2006-12-01,0,11
10863,Female,2007-02-01,,11
10864,Male,2007-07-01,0,11
10865,Male,2007-05-01,,11
10866,Female,2007-06-01,,11
10867,Female,2007-07-01,,11
10868,Male,2007-05-01,,11
10869,Female,2007-07-01,,11
10870,Male,2006-10-01,,11
10871,Male,2006-11-01,,11
10872,Female,2006-09-01,,11
10873,Male,2007-07-01,,11
10874,Female,2007-02-01,,11
10875,Female,2007-03-01,,11
10876,Female,2006-11-01,0,
10877,Female,2006-09-01,,11
10878,Male,2007-07-01,,11
10879,Male,2006-11-01,0,11
10880,Male,2007-06-01,,11
10881,Female,2006-10-01,,11
10882,Female,2006-10-01,,11
10883,Female,2006-11-01,,11
10884,Male,2007-03-01,,11
10885,Unspecified,,0,11
10886,Female,2007-08-01,,11
10887,Female,2007-07-01,,11
10888,Male,2006-10-01,,11
10889,Male,2007-05-01,,11
10890,Male,2007-01-01,,11
10891,Male,2007-06-01,,11
10892,Male,2006-12-01,,11
10893,Male,2006-10-01,0,11
10894,Male,2007-08-01,,11
10895,Female,2007-06-01,,11
10896,Female,2007-01-01,,11
10897,Female,2007-07-01,,11
8629,Female,2007-03-01,,11
8579,Female,2006-10-01,,11
10898,Male,2007-05-01,0,11
10899,Female,2007-06-01,0,11
10900,Male,2007-01-01,,9
10901,Male,2011-09-01,,
10902,Male,2011-03-01,,
10903,Male,2012-04-01,,
8221,Male,2012-02-01,,6
8222,Male,2012-03-01,,6
10904,Female,2013-04-01,,5
10905,Female,2010-11-01,0,8
8241,Male,2012-03-01,,6
7218,Male,2012-09-01,,5
10906,Male,2012-11-01,,5
10907,Female,2012-10-01,,5
10908,Male,2012-09-01,,5
8244,Female,2011-11-01,,6
8220,Female,2012-05-01,,6
10909,Female,2007-06-01,,11
10910,Female,2007-03-01,,11
6048,Male,2006-12-01,,11
6050,Female,2006-09-01,,11
6046,Male,2006-09-01,,11
5139,Unspecified,,,6
10911,Female,2013-05-01,,5
10912,Female,2013-11-01,,4
10913,Male,2013-05-01,,5
10914,Female,2013-08-01,,5
10915,Male,2012-11-01,,5
10916,Male,2012-12-01,,5
10917,Female,2013-03-01,,5
10918,Male,2013-08-01,,5
10919,Female,2007-09-01,0,9
10920,Male,2008-01-01,0,9
10921,Female,2007-09-01,,9
10922,Female,2007-12-01,,10
10923,Female,2008-01-01,,9
10924,Male,2007-10-01,,9
10925,Female,2005-05-01,,5
10926,Unspecified,,,6
8857,Unspecified,2011-09-01,,6
10927,Male,,,
6865,Female,2007-06-01,,5
10928,Unspecified,,,5
7504,Female,2007-10-01,,11
7510,Male,2007-04-01,,11
10929,Male,2007-06-01,,11
6807,Male,2006-06-01,,6
10930,Female,2008-05-01,0,
10931,Male,2007-10-01,0,
10932,Male,2007-10-01,0,
10933,Female,2008-02-01,,10
10934,Male,2008-06-01,,10
10935,Female,2008-06-01,,10
10936,Female,2008-02-01,,10
10937,Male,2007-12-01,,10
10938,Female,2008-07-01,,10
10939,Female,2008-07-01,0,10
10940,Male,2008-05-01,,10
10941,Female,2008-08-01,,10
10942,Male,2007-11-01,,10
10943,Male,2007-10-01,,10
10944,Male,2008-04-01,,10
10945,Female,2008-08-01,,10
10946,Female,2008-06-01,,10
10947,Male,2008-03-01,,10
10948,Female,2008-05-01,,10
6904,Female,2008-01-01,1,10
10949,Female,2008-04-01,,10
10950,Male,2008-08-01,,10
6585,Female,2008-03-01,,10
10951,Female,2008-05-01,,10
10952,Male,2007-11-01,,10
6831,Male,2007-10-01,,10
10953,Male,2006-12-01,,11
8643,Female,2008-03-01,,10
10954,Female,2008-05-01,,10
10955,Male,2007-11-01,,10
10956,Female,2007-12-01,,10
6914,Male,2007-11-01,,10
10957,Female,2008-05-01,,10
10958,Female,2008-06-01,,10
10959,Male,2007-09-01,,10
10960,Female,2007-12-01,,10
10961,Male,2008-04-01,,10
10962,Male,2008-01-01,,10
10963,Female,2008-03-01,,10
10964,Female,2008-07-01,,10
10965,Female,2008-08-01,,10
10966,Female,2008-06-01,,10
10967,Male,2007-09-01,,10
10968,Male,2007-09-01,,10
10969,Male,2008-07-01,,10
6875,Female,2008-03-01,,10
10970,Male,2008-05-01,,10
6959,Male,2008-07-01,,10
10971,Male,2007-09-01,,10
7673,Male,2007-09-01,,10
10972,Female,2008-02-01,,10
10973,Female,2008-02-01,,10
10974,Male,2007-12-01,,10
10975,Female,2008-02-01,,10
8921,Female,2008-08-01,,10
10976,Male,2011-10-01,,6
10977,Male,2011-09-01,,6
10978,Male,2012-04-01,,6
10979,Male,2012-05-01,,6
10980,Male,2013-07-01,,5
10981,Male,2012-10-01,,5
10982,Male,2011-03-01,,7
10983,Male,2009-11-01,,8
10984,Male,2010-08-01,,8
10985,Male,2009-12-01,,8
10986,Male,2010-03-01,,8
10987,Male,2009-11-01,0,
10988,Female,2011-08-01,,
10989,Female,2008-01-01,,12
10990,Unspecified,,,9
10991,Female,2008-07-01,0,
10992,Female,2007-09-01,,10
10993,Female,2008-03-01,,10
10994,Female,2008-06-01,,10
10995,Female,2008-01-01,,10
10996,Female,2008-05-01,,10
7883,Male,2008-02-01,,10
7897,Female,2008-03-01,,10
10997,Male,2008-06-01,0,
10998,Female,,,8
10999,Female,,,
11000,Female,,,
11001,Female,,,5
11002,Male,,,6
11003,Male,,,6
11004,Unspecified,,,13
11005,Unspecified,,,13
11006,Unspecified,,,13
11007,Unspecified,,,
11008,Male,2008-06-01,,
11009,Male,2007-02-01,,11
11010,Female,2007-09-01,1,
11011,Male,2008-02-01,0,
11012,Male,2007-11-01,1,
11013,Female,2008-01-01,1,
9480,Female,2012-01-01,,6
11014,Female,,,6
11015,Female,,,6
9427,Female,2012-05-01,,6
11016,Female,2012-01-01,,6
11017,Female,2012-06-01,,6
11018,Female,2011-11-01,,6
11019,Male,2007-04-01,,11
11020,Female,2007-03-01,,5
11021,Unspecified,2007-03-01,,4
11022,Unspecified,,,
9436,Unspecified,2015-05-01,,3
11023,Unspecified,2015-03-01,,3
11024,Unspecified,2007-12-01,,10
11025,Unspecified,2007-10-01,,10
11026,Unspecified,2008-04-01,,10
11027,Unspecified,2008-05-01,,10
11028,Unspecified,,,10
11029,Unspecified,2007-11-01,,10
11030,Unspecified,2008-08-01,,10
11031,Unspecified,,,9
11032,Unspecified,,,
11033,Female,2007-09-01,,9
11034,Male,2007-01-01,,5
11035,Unspecified,,,7
11036,Unspecified,,,
11037,Male,2008-05-01,0,9
11038,Male,2008-04-01,0,9
11039,Male,2006-07-01,,11
11040,Unspecified,2007-01-01,,11
8267,Unspecified,2007-03-01,,11
11041,Unspecified,2007-02-01,,11
11042,Unspecified,2007-04-01,,11
11043,Unspecified,2007-01-01,,11
11044,Male,2008-07-01,,
11045,Unspecified,2012-05-01,,5
11046,Unspecified,,,8
11047,Unspecified,,,11
11048,Male,2006-09-01,,6
11049,Male,2008-05-01,,10
11050,Female,2006-10-01,,11
4158,Male,2005-04-01,,5
11051,Female,2008-03-01,,6
11052,Male,2007-01-01,,11
11053,Unspecified,,,
9615,Female,2008-01-01,,10
7385,Unspecified,2008-01-01,,10
7371,Unspecified,2008-08-01,,10
11054,Female,2005-06-01,,13
5422,Female,,,10
6335,Female,,,10
11055,Unspecified,,,10
4890,Unspecified,,,9
4897,Unspecified,,,9
4907,Unspecified,,,9
11056,Male,2007-11-01,1,10
11057,Male,2008-05-01,0,10
7187,Female,2007-07-01,,9
11058,Female,2009-02-01,0,9
11059,Unspecified,,,7
11060,Female,2005-12-01,,11
11061,Unspecified,,,5
11062,Unspecified,2006-01-01,,12
6933,Unspecified,2007-05-01,,9
11063,Unspecified,2012-08-01,,6
11064,Unspecified,,,
11065,Male,2006-01-01,0,11
11066,Female,2006-03-01,0,11
11067,Female,,,8
11068,Unspecified,,,
11069,Unspecified,,,7
11070,Unspecified,,,7
7052,Female,2008-05-01,,10
6921,Female,2008-05-01,,10
6592,Unspecified,,,10
6941,Female,2008-01-01,,10
11071,Male,2008-05-01,,10
11072,Male,2008-05-01,,10
11073,Female,2008-01-01,,10
6616,Female,2007-12-01,,10
11074,Male,2008-01-01,,10
11075,Male,2007-09-01,,10
11076,Male,2008-03-01,,10
11077,Female,2007-12-01,1,10
11078,Female,2007-09-01,,10
9491,Female,2008-01-01,,10
11079,Female,2007-12-01,0,
11080,Male,2008-01-01,0,10
9788,Female,2007-11-01,,10
11081,Male,2007-11-01,0,10
8929,Male,2008-07-01,,10
11082,Female,2007-11-01,,10
11083,Male,2011-10-01,,7
11084,Male,2009-12-01,0,8
11085,Male,2012-04-01,,6
11086,Male,2011-05-01,,7
11087,Male,2011-03-01,,7
11088,Male,2009-10-01,0,8
11089,Male,2009-08-01,0,8
11090,Male,2009-09-01,0,8
11091,Female,2010-05-01,,7
7460,Male,2008-06-01,,10
11092,Male,2004-03-01,,
11093,Female,2007-11-01,,10
11094,Male,2007-12-01,,10
11095,Female,2007-11-01,,10
11096,Male,2008-06-01,,10
11097,Female,2008-02-01,,10
4825,Male,2007-12-01,,10
11098,Male,2007-11-01,,10
11099,Male,2008-06-01,,10
11100,Male,2006-09-01,,11
7889,Female,2008-08-01,,10
7890,Female,2008-05-01,,10
7912,Male,2008-06-01,,10
11101,Female,2008-01-01,0,
11102,Female,2005-12-01,0,
11103,Unspecified,,,5
11104,Male,2007-05-01,,11
11105,Unspecified,,,8
6823,Female,2006-01-01,,6
11106,Female,,,
11107,Unspecified,,,6
11108,Male,,,5
11109,Female,2012-11-01,,5
11110,Unspecified,,,13
11111,Unspecified,,,13
11112,Male,2007-09-01,0,9
11113,Unspecified,,,13
11114,Unspecified,,,
11115,Unspecified,,,
11116,Male,2006-08-01,0,10
11117,Female,2007-08-01,1,11
11118,Female,2006-12-01,,11
11119,Male,2008-03-01,1,
11120,Female,2012-03-01,,6
11121,Female,2012-06-01,,6
11122,Female,2012-01-01,,6
11123,Female,2012-07-01,,6
11124,Female,2005-10-01,0,
7499,Male,2007-02-01,,5
11125,Female,2007-08-01,,5
11126,Male,,,7
9433,Unspecified,2013-01-01,,5
11127,Unspecified,2007-09-01,,10
11128,Unspecified,,,10
11129,Unspecified,2008-09-01,,10
11130,Unspecified,2008-07-01,,10
11131,Unspecified,2008-01-01,,10
11132,Unspecified,2007-09-01,,10
11133,Unspecified,2008-06-01,,10
11134,Unspecified,2007-02-01,,11
11135,Unspecified,,,
11136,Male,2008-05-01,,9
11137,Unspecified,,,9
11138,Male,2009-05-01,0,
11139,Unspecified,,,8
11140,Male,2007-02-01,,11
11141,Unspecified,,,
11142,Unspecified,,,
11143,Unspecified,2011-09-01,,6
11144,Unspecified,2006-10-01,,11
11145,Unspecified,2007-01-01,,11
11146,Unspecified,2007-05-01,,11
11147,Unspecified,,,
11148,Male,2006-09-01,,11
11149,Unspecified,2007-06-01,,11
11150,Unspecified,,,11
11151,Unspecified,2007-01-01,,11
11152,Male,,,6
6815,Female,2006-10-01,,5
5385,Male,,,10
4896,Unspecified,,,9
4903,Unspecified,,,9
4887,Unspecified,,,9
4901,Unspecified,,,9
11153,Female,2008-03-01,0,10
11154,Unspecified,,,9
4227,Unspecified,,,7
11155,Female,2006-03-01,0,11
11156,Unspecified,,,
11157,Female,2007-12-01,,10
11158,Unspecified,,,7
11159,Unspecified,,,7
11160,Unspecified,,,7
11161,Unspecified,,,7
11162,Unspecified,,,
11163,Unspecified,,,
11164,Unspecified,,,
11165,Unspecified,,,
11166,Unspecified,,,
11167,Unspecified,,,
11168,Female,,,
11169,Female,,,
11170,Female,,,
11171,Female,,,
11172,Unspecified,,,
11173,Unspecified,,,8
11174,Unspecified,,,
11175,Unspecified,,,
11176,Female,,,
11177,Unspecified,,,9
11178,Unspecified,,,11
11179,Unspecified,,,
11180,Unspecified,,,
11181,Female,2009-02-01,,9
11182,Male,2008-12-01,,9
11183,Male,2008-10-01,,9
11184,Female,2009-01-01,,9
11185,Male,2009-06-01,,9
11186,Male,2008-11-01,,9
11187,Female,2007-08-01,0,10
11188,Unspecified,,,7
11189,Unspecified,,,7
11190,Unspecified,,,7
212,Unspecified,2008-11-01,,8
11191,Unspecified,,,7
11192,Unspecified,,,
11193,Unspecified,,,
11194,Unspecified,,,
11195,Unspecified,,,10
11196,Unspecified,,,11
11197,Unspecified,,,
11198,Unspecified,,,
11199,Female,,,
11200,Male,,,
11201,Male,2008-11-01,,8
11202,Unspecified,,,
11203,Unspecified,,,
11204,Unspecified,,,5
11205,Male,2008-03-01,,10
11206,Male,2009-01-01,0,7
11207,Male,2009-06-01,0,7
11208,Unspecified,,,
11209,Unspecified,,,
11210,Female,2009-02-01,,9
11211,Female,2008-11-01,,9
11212,Male,2009-08-01,0,7
6863,Female,2007-12-01,,6
6869,Female,2007-07-01,,6
11213,Unspecified,,,
11214,Unspecified,,,
11215,Unspecified,,,5
11216,Female,2009-01-01,0,8
11217,Female,2006-10-01,0,11
11218,Male,2007-06-01,0,10
11219,Female,2014-01-01,0,6
11220,Female,2008-03-01,0,9
11221,Female,2008-05-01,1,9
11222,Male,2009-04-01,1,8
11223,Female,2008-12-01,1,8
11224,Male,2008-03-01,0,9
11225,Male,2011-03-01,0,
11226,Male,2006-08-01,0,11
11227,Male,2005-07-01,1,
11228,Female,2005-11-01,1,
11229,Female,2006-02-01,1,
11230,Male,2007-10-01,0,9
11231,Female,2008-12-01,0,8
11232,Male,2009-03-01,0,8
11233,Male,2009-02-01,0,9
11234,Female,2009-05-01,0,9
11235,Male,2008-04-01,1,10
11236,Male,2008-04-01,0,10
11237,Male,2007-09-01,0,10
11238,Male,2009-01-01,0,9
11239,Female,2007-10-01,1,10
4485,Male,2009-02-01,,9
11240,Male,2009-01-01,,9
11241,Male,2008-11-01,,9
11242,Male,2008-09-01,,9
11243,Male,2008-12-01,,9
11244,Male,2009-07-01,,12
11245,Male,2009-05-01,,9
11246,Male,2009-04-01,,9
11247,Male,2009-01-01,,9
11248,Male,2009-08-01,,9
11249,Male,2008-11-01,,9
11250,Female,2009-03-01,,9
11251,Male,2009-05-01,,8
4505,Male,2008-12-01,,9
11252,Female,2013-08-01,1,5
11253,Male,2009-09-01,,8
11254,Male,2010-01-01,,8
11255,Unspecified,,,
11256,Female,2008-01-01,,10
11257,Unspecified,,,
11258,Unspecified,,,8
11259,Unspecified,,,8
11260,Unspecified,2009-01-01,,9
9596,Unspecified,2008-12-01,,9
11261,Unspecified,,,8
11262,Unspecified,,,8
11263,Female,,,
11264,Unspecified,,,7
11265,Unspecified,2009-09-01,,9
11266,Female,2008-11-01,0,9
11267,Female,2009-04-01,1,9
11268,Male,2009-04-01,,10
11269,Female,2009-06-01,,10
11270,Female,2009-05-01,,10
11271,Female,2009-08-01,,10
11272,Female,2008-09-01,,10
11273,Female,2009-04-01,,10
11274,Female,2008-10-01,,10
11275,Male,2009-03-01,,10
11276,Male,2008-11-01,,11
11277,Female,2008-10-01,,10
11278,Female,2009-12-01,0,10
11279,Female,2008-09-01,,10
11280,Female,2008-11-01,,10
11281,Male,2009-03-01,0,10
11282,Female,2008-12-01,,10
11283,Female,2009-03-01,0,10
11284,Male,2008-11-01,0,10
11285,Female,2009-02-01,,10
11286,Female,2009-07-01,,10
11287,Female,2009-07-01,,10
11288,Male,,,
11289,Female,,,
11290,Female,,,11
11291,Female,2007-03-01,,6
11292,Male,2008-01-01,,10
11293,Female,2007-05-01,,11
11294,Female,2007-06-01,,11
11295,Male,2007-09-01,,10
11296,Female,2008-12-01,,10
11297,Female,2009-04-01,,10
11298,Female,2008-11-01,,10
11299,Female,2009-06-01,,10
11300,Male,2009-08-01,,10
11301,Male,2009-03-01,,10
11302,Male,2009-05-01,,10
11303,Female,2009-01-01,1,10
11304,Male,2008-12-01,,10
11305,Female,2009-06-01,,10
11306,Female,2008-11-01,,10
11307,Female,2009-03-01,,10
11308,Female,2009-04-01,,10
11309,Female,2008-10-01,,10
11310,Female,2009-03-01,,10
11311,Female,2009-08-01,,11
11312,Male,2009-02-01,0,10
11313,Female,2008-10-01,,10
11314,Male,2009-01-01,1,10
8855,Male,2009-06-01,,10
11315,Female,2009-08-01,,10
11316,Male,2009-06-01,,10
11317,Male,2009-01-01,0,10
11318,Female,2008-11-01,,9
11319,Female,2009-01-01,,9
11320,Male,2008-01-01,,10
11321,Female,2008-05-01,,10
11322,Female,2008-04-01,,10
6736,Male,2007-10-01,,10
11323,Male,2008-08-01,,10
11324,Female,2008-02-01,,10
11325,Female,2008-02-01,,10
11326,Female,2007-11-01,,10
6884,Female,2007-12-01,,10
11327,Female,2008-04-01,,10
11328,Male,2008-04-01,0,10
11329,Male,2008-07-01,0,10
11330,Female,2008-04-01,,10
11331,Male,2008-08-01,0,10
9730,Female,2008-06-01,,10
11332,Female,2008-02-01,,10
8945,Male,2007-10-01,,10
11333,Male,2010-01-01,,9
11334,Male,2012-03-01,,6
11335,Male,2012-01-01,,6
11336,Male,2011-02-01,,7
11337,Male,2011-08-01,0,7
6570,Male,2010-12-01,,7
11338,Male,2013-01-01,,5
11339,Male,2011-07-01,0,
11340,Male,2011-11-01,,6
11341,Male,2009-10-01,0,8
11342,Female,2007-10-01,0,
8499,Female,2008-03-01,,8
11343,Male,2008-08-01,1,9
11344,Male,2007-09-01,0,9
11345,Unspecified,,,9
11346,Male,2008-01-01,,10
11347,Female,2008-05-01,,10
11348,Male,2007-11-01,,10
11349,Female,2007-09-01,,10
11350,Female,2007-09-01,,10
11351,Male,2007-09-01,,10
11352,Female,2008-03-01,,10
7882,Male,2008-07-01,,10
7910,Male,2008-08-01,,10
11353,Female,2008-01-01,0,
11354,Female,2007-09-01,0,
11355,Female,2007-07-01,0,
11356,Female,,,
11357,Female,,,
11358,Female,,,
11359,Male,2011-09-01,,6
11360,Female,,,5
11361,Unspecified,,,13
11362,Unspecified,,,13
11363,Unspecified,,,13
11364,Unspecified,,,
11365,Unspecified,,,10
11366,Unspecified,,,13
11367,Unspecified,,,13
11368,Unspecified,,,13
11369,Female,2006-09-01,,11
11370,Male,2008-06-01,1,
11371,Female,2008-06-01,1,
8891,Female,2011-10-01,,6
11372,Female,2012-02-01,,6
11373,Female,2007-12-01,,10
11374,Female,2008-03-01,,10
11375,Female,2007-08-01,,5
8536,Unspecified,,,4
11376,Unspecified,2013-11-01,,4
11377,Unspecified,,,3
9748,Unspecified,2008-08-01,,10
11378,Unspecified,2008-04-01,,10
11379,Unspecified,2008-02-01,,10
11380,Unspecified,2007-09-01,,10
11381,Unspecified,2008-04-01,,10
11382,Unspecified,2008-04-01,,10
11383,Unspecified,,,10
11384,Unspecified,2007-03-01,,11
11385,Unspecified,,,9
6824,Unspecified,2002-09-01,,6
7152,Male,2012-11-01,,5
5584,Unspecified,,,7
11386,Male,2009-09-01,,
11387,Unspecified,,,
6810,Male,2006-09-01,,6
11388,Unspecified,,,9
11389,Unspecified,,,9
11390,Unspecified,,,7
11391,Female,2011-01-01,,
6056,Female,2007-04-01,,11
11392,Female,2007-03-01,,11
11393,Male,2009-11-01,,8
11394,Unspecified,,,
11395,Unspecified,,,
11396,Female,,,4
11397,Female,2008-07-01,0,9
11398,Female,2008-06-01,1,9
11399,Male,2007-01-01,0,10
11400,Female,2005-12-01,0,11
11401,Female,2005-12-01,0,11
11402,Unspecified,2006-11-01,,11
11403,Male,2008-03-01,,6
11404,Unspecified,2007-01-01,,11
1278,Unspecified,,,7
9622,Female,2008-02-01,,10
11405,Unspecified,2006-10-01,,11
9614,Female,2008-08-01,,10
11406,Male,,,
11407,Unspecified,,,9
9620,Female,2008-08-01,,10
11408,Unspecified,2007-02-01,,11
11409,Unspecified,2007-01-01,,12
11410,Unspecified,2007-02-01,,11
5436,Female,,,10
11411,Female,2005-11-01,,11
11412,Unspecified,,,9
4883,Unspecified,,,9
4894,Unspecified,,,9
4904,Unspecified,,,9
11413,Male,2007-10-01,0,10
11414,Female,2008-07-01,0,10
11415,Male,2008-06-01,0,10
11416,Female,2008-02-01,0,10
11417,Male,2007-10-01,0,10
11418,Unspecified,,,3
11419,Unspecified,2006-01-01,,12
11420,Unspecified,,,6
11421,Unspecified,,,5
11422,Male,2005-11-01,0,11
11423,Female,2006-08-01,1,11
11424,Unspecified,2008-09-01,,7
11425,Unspecified,,,7
11426,Unspecified,,,7
11427,Unspecified,,,
11428,Unspecified,,,
11429,Unspecified,,,
11430,Unspecified,,,
11431,Other,,,
11432,Unspecified,,,
11433,Female,2009-01-01,,8
11434,Male,2007-12-01,,10
11435,Male,2008-04-01,,10
11436,Female,2008-03-01,,10
11437,Female,2008-03-01,,10
11438,Male,2008-04-01,,10
11439,Female,2008-05-01,,10
11440,Female,2008-04-01,,10
11441,Female,2008-08-01,,10
11442,Female,2008-08-01,,10
11443,Male,2008-07-01,,10
7226,Male,2008-02-01,,10
11444,Male,2008-05-01,,10
11445,Male,2008-06-01,,10
11446,Female,2007-09-01,,10
8973,Male,2008-02-01,,10
11447,Female,2008-04-01,,10
11448,Male,2008-05-01,,10
11449,Male,2008-05-01,,10
11450,Male,2010-02-01,,8
