Level,YearGroup,QuizId,QuizSequence,CheckinQuestionId,CheckoutQuestionId,QuestionSequence,ConstructId,SubjectId,SubjectName,QuestionSubjectIds
8,6,226969,64,129119,129259,5,210,213.0,"Rounding to the Nearest Whole (10, 100, etc)","3,32,141,213"
8,6,202131,65,89403,89421,1,3326,210.0,Ordering Negative Numbers,"3,32,42,211"
8,6,202131,65,89404,89422,2,230,210.0,Ordering Negative Numbers,"3,32,42,210"
8,6,202131,65,89405,89423,3,2174,199.0,Temperature units,"3,32,42,211"
8,6,202131,65,89406,120804,4,3033,,,"3,32,42,210"
8,6,202131,65,89407,89425,5,238,210.0,Ordering Negative Numbers,"3,32,42,210"
8,6,226971,66,129125,129265,1,3211,203.0,Mental Addition and Subtraction,"3,32,144,203"
8,6,226971,66,129126,129266,2,3211,203.0,Mental Addition and Subtraction,"3,32,144,203"
8,6,226971,66,129127,129267,3,3212,203.0,Mental Addition and Subtraction,"3,32,144,203"
8,6,226971,66,129128,129268,4,3212,203.0,Mental Addition and Subtraction,"3,32,144,203"
8,6,226971,66,129129,129269,5,3408,,,"3,32,144,203,204"
8,6,226972,67,129130,129270,1,3411,,,"3,32,144,204"
8,6,226972,67,129131,129271,2,3408,,,"3,32,144,203"
8,6,226972,67,129132,129272,3,3316,204.0,Mental Multiplication and Division,"3,32,144,204"
8,6,226972,67,129133,129273,4,3343,204.0,Mental Multiplication and Division,"3,32,144,204"
8,6,226972,67,129134,129274,5,3343,204.0,Mental Multiplication and Division,"3,32,144,204"
8,6,202564,68,99570,99585,1,342,220.0,Multiples and Lowest Common Multiple,"3,32,37,220"
8,6,202564,68,89780,89794,2,331,219.0,Factors and Highest Common Factor,"3,32,37,219"
8,6,202564,68,89781,120806,3,331,219.0,Factors and Highest Common Factor,"3,32,37,219"
8,6,202564,68,89789,89803,4,334,219.0,Factors and Highest Common Factor,"3,32,37,219"
8,6,202564,68,89790,89804,5,334,219.0,Factors and Highest Common Factor,"3,32,37,219"
8,6,202886,69,89809,89821,1,343,220.0,Multiples and Lowest Common Multiple,"3,32,37,220"
8,6,202886,69,89810,89822,2,3324,220.0,Multiples and Lowest Common Multiple,"3,32,37,220"
8,6,202886,69,76704,78772,3,331,219.0,Factors and Highest Common Factor,"3,32,37,219"
8,6,202886,69,89808,89820,4,342,220.0,Multiples and Lowest Common Multiple,"3,32,37,219,220"
8,6,202886,69,89805,89817,5,3329,219.0,Factors and Highest Common Factor,"3,32,37,219"
8,6,202498,70,102201,102211,1,3273,207.0,Written Multiplication,"3,32,144,207"
8,6,202498,70,95219,124907,2,3272,207.0,Written Multiplication,"3,32,144,207"
8,6,202498,70,102202,102212,3,3273,207.0,Written Multiplication,"3,32,144,207"
8,6,202498,70,95220,95237,4,3272,207.0,Written Multiplication,"3,32,144,207"
8,6,202498,70,95229,95246,5,192,207.0,Written Multiplication,"3,32,144,207"
8,6,232931,71,131361,133594,1,2635,90.0,Length Scale Factors in Similar Shapes,"3,71,90,272"
8,6,232931,71,131362,133595,2,638,243.0,Direct Proportion,"3,32,45,243"
8,6,232931,71,131363,133596,3,2636,90.0,Length Scale Factors in Similar Shapes,"3,71,90,272"
8,6,232931,71,131364,133597,4,639,243.0,Direct Proportion,"3,32,45,243"
8,6,232931,71,131365,133598,5,2637,90.0,Length Scale Factors in Similar Shapes,"3,71,90,272"
9,6,226970,72,129120,129260,1,197,208.0,Written Division,"3,32,144,208"
9,6,226970,72,129121,129261,2,197,208.0,Written Division,"3,32,144,208"
9,6,226970,72,129122,129262,3,198,208.0,Written Division,"3,32,144,208"
9,6,226970,72,129123,129263,4,198,208.0,Written Division,"3,32,144,208"
9,6,226970,72,129124,129264,5,203,208.0,Written Division,"3,32,144,208"
9,6,202500,73,102221,102231,1,162,204.0,Mental Multiplication and Division,"3,32,144,208"
9,6,202500,73,102222,102232,2,205,208.0,Written Division,"3,32,144,208"
9,6,202500,73,102223,102233,3,203,208.0,Written Division,"3,32,144,208"
9,6,202500,73,102224,102234,4,203,208.0,Written Division,"3,32,144,208"
9,6,202500,73,102225,122110,5,161,204.0,Mental Multiplication and Division,"3,32,144,208"
9,6,202106,74,77607,79035,1,2548,177.0,Names and Properties of 3D Shapes,"3,71,174,175"
9,6,202106,74,77608,79036,2,2548,177.0,Names and Properties of 3D Shapes,"3,71,174,175"
9,6,202106,74,77610,79038,3,2548,177.0,Names and Properties of 3D Shapes,"3,71,88,174"
9,6,202106,74,77612,79040,4,2548,177.0,Names and Properties of 3D Shapes,"3,71,88,174"
9,6,202106,74,77614,79042,5,2548,177.0,Names and Properties of 3D Shapes,"3,71,88,174"
9,6,202538,75,77866,124909,1,2456,85.0,Nets,"3,71,85,176"
9,6,202538,75,77867,78040,2,2451,85.0,Nets,"3,71,85,176"
9,6,202538,75,77869,124910,3,2456,85.0,Nets,"3,71,85,176"
9,6,202538,75,77870,124911,4,2462,85.0,Nets,"3,71,85,176"
9,6,202538,75,77871,78044,5,2451,85.0,Nets,"3,71,85,176"
9,6,202064,76,104291,104298,1,854,33.0,BIDMAS,"3,32,33,144"
9,6,202064,76,104292,104299,2,854,33.0,BIDMAS,"3,32,33,144"
9,6,202064,76,104293,104300,3,855,33.0,BIDMAS,"3,32,33,144"
9,6,202064,76,104294,104301,4,854,33.0,BIDMAS,"3,32,33,144"
9,6,202064,76,104295,104302,5,855,33.0,BIDMAS,"3,32,33,144"
9,6,228619,77,130272,130274,1,71,1975.0,Combining Operations,"3,32,144,1975"
9,6,228619,77,130273,130275,2,71,1975.0,Combining Operations,"3,32,144,1975"
9,6,228619,77,75934,76082,3,74,1975.0,Combining Operations,"3,32,144,203,204"
9,6,228619,77,75931,76079,4,73,1975.0,Combining Operations,"3,32,144,203,204"
9,6,228619,77,77591,78866,5,639,243.0,Direct Proportion,"3,32,45,243"
9,6,202662,78,104578,104584,1,3215,216.0,Estimation,"3,32,141,216"
9,6,202662,78,104579,104585,2,3215,216.0,Estimation,"3,32,141,216"
9,6,202662,78,104580,104586,3,3215,216.0,Estimation,"3,32,141,216"
9,6,202662,78,104581,104587,4,3215,216.0,Estimation,"3,32,141,216"
9,6,202662,78,75963,76111,5,216,213.0,"Rounding to the Nearest Whole (10, 100, etc)","3,32,141,216"
9,6,232929,79,131351,133584,1,84,203.0,Mental Addition and Subtraction,"3,32,144,203"
9,6,232929,79,131352,133585,2,3229,204.0,Mental Multiplication and Division,"3,32,144,204"
9,6,232929,79,131353,133586,3,1269,70.0,Writing Expressions,"3,49,62,70"
9,6,232929,79,131354,133587,4,3132,70.0,Writing Expressions,"3,49,62,70"
9,6,232929,79,131355,133588,5,3132,70.0,Writing Expressions,"3,49,62,70"
9,6,226984,80,129181,129321,1,3385,67.0,Substitution into Formula,"3,49,67,156"
9,6,226984,80,129182,129322,2,3385,67.0,Substitution into Formula,"3,49,67,156"
9,6,226984,80,129183,129323,3,3385,67.0,Substitution into Formula,"3,49,67,156"
9,6,226984,80,129184,129324,4,3406,,,"3,49,67,156,157"
9,6,226984,80,129185,129325,5,3406,,,"3,49,67,156,157"
9,6,228366,81,130146,130166,1,1093,171.0,Linear Sequences (nth term),"3,49,61,1173"
9,6,228366,81,130147,130167,2,1094,171.0,Linear Sequences (nth term),"3,49,61,1173"
9,6,228366,81,130148,130168,3,1095,171.0,Linear Sequences (nth term),"3,49,61,1173"
9,6,228366,81,130149,130169,4,1096,171.0,Linear Sequences (nth term),"3,49,61,1173"
9,6,228366,81,130150,130170,5,1097,171.0,Linear Sequences (nth term),"3,49,61,1173"
9,6,228363,82,130131,130151,1,1098,171.0,Linear Sequences (nth term),"3,49,61,1173"
9,6,228363,82,130132,130152,2,1134,171.0,Linear Sequences (nth term),"3,49,61,1173"
9,6,228363,82,130133,130153,3,1098,171.0,Linear Sequences (nth term),"3,49,61,1173"
9,6,228363,82,130134,130154,4,1134,171.0,Linear Sequences (nth term),"3,49,61,1173"
9,6,228363,82,130135,130155,5,1137,171.0,Linear Sequences (nth term),"3,49,61,1173"
10,6,202594,83,103816,103823,1,402,225.0,Fractions of an Amount,"3,32,39,227"
10,6,202594,83,103817,103824,2,411,227.0,Simplifying Fractions,"3,32,39,227"
10,6,202594,83,103818,103825,3,411,227.0,Simplifying Fractions,"3,32,39,227"
10,6,202594,83,103820,103827,4,411,227.0,Simplifying Fractions,"3,32,39,227"
10,6,202594,83,103822,103829,5,411,227.0,Simplifying Fractions,"3,32,39,227"
10,6,202180,84,75927,76075,1,415,228.0,Ordering Fractions,"3,32,39,228"
10,6,202180,84,75929,76077,2,414,228.0,Ordering Fractions,"3,32,39,228"
10,6,202180,84,100591,100607,3,3320,228.0,Ordering Fractions,"3,32,39,228"
10,6,202180,84,100592,100608,4,419,228.0,Ordering Fractions,"3,32,39,228"
10,6,202180,84,100593,100609,5,419,228.0,Ordering Fractions,"3,32,39,228"
10,6,202222,85,101069,101085,1,424,230.0,Adding and Subtracting Fractions,"3,32,39,230"
10,6,202222,85,101070,101086,2,435,230.0,Adding and Subtracting Fractions,"3,32,39,230"
10,6,202222,85,101071,101087,3,3124,223.0,Adding and Subtracting with Decimals,"3,32,39,230"
10,6,202222,85,101072,101088,4,433,230.0,Adding and Subtracting Fractions,"3,32,39,230"
10,6,202222,85,101073,101089,5,3228,206.0,Written Subtraction,"3,32,38,237"
10,6,202645,86,101075,101091,1,435,230.0,Adding and Subtracting Fractions,"3,32,39,230"
10,6,202645,86,101076,101092,2,433,230.0,Adding and Subtracting Fractions,"3,32,39,230"
10,6,202645,86,101077,124921,3,427,230.0,Adding and Subtracting Fractions,"3,32,39,230"
10,6,202645,86,101078,124922,4,435,230.0,Adding and Subtracting Fractions,"3,32,39,230"
10,6,202645,86,101074,101090,5,2598,86.0,Perimeter,"3,32,39,230"
10,6,202678,87,101515,101531,1,575,233.0,Percentages of an Amount,"3,32,44,233"
10,6,202678,87,101516,122894,2,576,233.0,Percentages of an Amount,"3,32,44,233"
10,6,202678,87,101517,101533,3,580,233.0,Percentages of an Amount,"3,32,44,233"
10,6,202678,87,101518,101534,4,576,233.0,Percentages of an Amount,"3,32,44,233"
10,6,202678,87,73599,73805,5,575,233.0,Percentages of an Amount,"3,32,44,233"
10,6,202679,88,73600,73806,1,579,233.0,Percentages of an Amount,"3,32,44,233"
10,6,202679,88,73601,73807,2,579,233.0,Percentages of an Amount,"3,32,44,233"
10,6,202679,88,73602,73808,3,579,233.0,Percentages of an Amount,"3,32,44,233"
10,6,202679,88,101535,125337,4,575,233.0,Percentages of an Amount,"3,32,44,233"
10,6,202679,88,101536,101551,5,578,233.0,Percentages of an Amount,"3,32,44,233"
10,6,202609,89,103832,103838,1,423,229.0,Converting Mixed Number and Improper Fractions,"3,32,39,229"
10,6,202609,89,103835,103841,2,410,227.0,Simplifying Fractions,"3,32,39,229"
10,6,202609,89,103836,103842,3,3193,204.0,Mental Multiplication and Division,"3,32,39,229"
10,6,202609,89,76741,78808,4,3118,228.0,Ordering Fractions,"3,32,39,229"
10,6,202609,89,100569,100586,5,369,237.0,Converting between Fractions and Decimals,"3,32,39,229"
10,6,228620,90,130069,130088,1,428,230.0,Adding and Subtracting Fractions,"3,32,39,230"
10,6,228620,90,130070,130089,2,429,230.0,Adding and Subtracting Fractions,"3,32,39,230"
10,6,228620,90,130071,130090,3,436,230.0,Adding and Subtracting Fractions,"3,32,39,230"
10,6,228620,90,130072,130091,4,437,230.0,Adding and Subtracting Fractions,"3,32,39,230"
10,6,228620,90,130073,130092,5,437,230.0,Adding and Subtracting Fractions,"3,32,39,230"
10,6,228552,91,130242,130262,1,441,231.0,Multiplying Fractions,"3,32,39,231"
10,6,228552,91,130243,130263,2,441,231.0,Multiplying Fractions,"3,32,39,231"
10,6,228552,91,130244,130264,3,441,231.0,Multiplying Fractions,"3,32,39,231"
10,6,228552,91,130245,130265,4,441,231.0,Multiplying Fractions,"3,32,39,231"
10,6,228552,91,130246,130266,5,441,231.0,Multiplying Fractions,"3,32,39,231"
10,6,228551,92,130237,130257,1,446,232.0,Dividing Fractions,"3,32,39,232"
10,6,228551,92,130238,130258,2,157,204.0,Mental Multiplication and Division,"3,32,39,232"
10,6,228551,92,130239,130259,3,446,232.0,Dividing Fractions,"3,32,39,232"
10,6,228551,92,130240,130260,4,446,232.0,Dividing Fractions,"3,32,39,232"
10,6,228551,92,130241,130261,5,446,232.0,Dividing Fractions,"3,32,39,232"
11,6,226977,93,129151,129291,1,1349,406.0,Naming Co-ordinates in 2D,"3,49,81,406"
11,6,226977,93,129152,129292,2,1362,406.0,Naming Co-ordinates in 2D,"3,49,81,406"
11,6,226977,93,129153,129293,3,1358,406.0,Naming Co-ordinates in 2D,"3,49,81,406"
11,6,226977,93,129154,129294,4,1354,406.0,Naming Co-ordinates in 2D,"3,49,81,406"
11,6,226977,93,129155,129295,5,1365,406.0,Naming Co-ordinates in 2D,"3,49,81,406"
11,6,202628,94,107514,107519,1,980,656.0,Co-ordinate Geometry with Straight Lines,"3,49,81,406"
11,6,202628,94,107515,107520,2,3341,,,"3,49,81,410"
11,6,202628,94,107516,107521,3,980,656.0,Co-ordinate Geometry with Straight Lines,"3,49,81,406"
11,6,202628,94,107517,107522,4,980,656.0,Co-ordinate Geometry with Straight Lines,"3,49,81,406"
11,6,202628,94,107518,107523,5,980,656.0,Co-ordinate Geometry with Straight Lines,"3,49,81,410"
11,6,226978,95,129156,129296,1,2707,95.0,Translation and Vectors,"3,71,95,278"
11,6,226978,95,129157,129297,2,2707,95.0,Translation and Vectors,"3,71,95,278"
11,6,226978,95,129158,129298,3,2708,95.0,Translation and Vectors,"3,71,95,278"
11,6,226978,95,129159,129299,4,2708,95.0,Translation and Vectors,"3,71,95,278"
11,6,226978,95,129160,129300,5,2708,95.0,Translation and Vectors,"3,71,95,278"
11,6,226979,96,129161,129301,1,2646,92.0,Reflection,"3,71,92,278"
11,6,226979,96,129162,129302,2,2647,92.0,Reflection,"3,71,92,278"
11,6,226979,96,129163,129303,3,2647,92.0,Reflection,"3,71,92,278"
11,6,226979,96,129164,129304,4,2652,92.0,Reflection,"3,71,92,278"
11,6,226979,96,129165,129305,5,2653,92.0,Reflection,"3,71,92,278"
11,6,202518,97,102242,102254,1,62,202.0,Place Value,"3,32,144,202"
11,6,202518,97,102244,102256,2,47,202.0,Place Value,"3,32,144,202"
11,6,202518,97,102245,102257,3,3115,211.0,Adding and Subtracting Negative Numbers,"3,32,144,202"
11,6,202518,97,102246,102258,4,63,202.0,Place Value,"3,32,144,202"
11,6,202518,97,102247,102259,5,67,202.0,Place Value,"3,32,144,202"
11,6,228621,98,130074,130093,1,362,237.0,Converting between Fractions and Decimals,"3,32,38,237"
11,6,228621,98,130075,130094,2,363,237.0,Converting between Fractions and Decimals,"3,32,38,237"
11,6,228621,98,130076,130095,3,364,237.0,Converting between Fractions and Decimals,"3,32,38,237"
11,6,228621,98,130077,130096,4,364,237.0,Converting between Fractions and Decimals,"3,32,38,237"
11,6,228621,98,130078,130097,5,3193,204.0,Mental Multiplication and Division,"3,32,144,204"
11,6,228550,99,130232,130252,1,311,224.0,Multiplying and Dividing with Decimals,"3,32,36,224"
11,6,228550,99,130233,130253,2,311,224.0,Multiplying and Dividing with Decimals,"3,32,36,224"
11,6,228550,99,130234,130254,3,311,224.0,Multiplying and Dividing with Decimals,"3,32,36,224"
11,6,228550,99,130235,130255,4,311,224.0,Multiplying and Dividing with Decimals,"3,32,36,224"
11,6,228550,99,130236,130256,5,311,224.0,Multiplying and Dividing with Decimals,"3,32,36,224"
11,6,226974,100,129136,129276,1,195,208.0,Written Division,"3,32,144,208"
11,6,226974,100,129137,129277,2,204,208.0,Written Division,"3,32,144,208"
11,6,226974,100,129138,129278,3,205,208.0,Written Division,"3,32,144,208"
11,6,226974,100,129139,129279,4,206,213.0,"Rounding to the Nearest Whole (10, 100, etc)","3,32,144,208"
11,6,226974,100,129140,129280,5,195,208.0,Written Division,"3,32,144,208"
11,6,202720,101,103960,122128,1,367,237.0,Converting between Fractions and Decimals,"3,32,38,237,239"
11,6,202720,101,103961,103965,2,363,237.0,Converting between Fractions and Decimals,"3,32,38,237,238"
11,6,202720,101,103962,103966,3,378,238.0,Converting between Fractions and Percentages,"3,32,38,238,239"
11,6,202720,101,100599,100615,4,3319,237.0,Converting between Fractions and Decimals,"3,32,38,238"
11,6,202720,101,75885,76033,5,3319,237.0,Converting between Fractions and Decimals,"3,32,38,238,239"
11,6,226975,102,129141,129281,1,2028,195.0,Length Units,"3,71,98,195"
11,6,226975,102,129142,129282,2,2029,195.0,Length Units,"3,71,98,195"
11,6,226975,102,129143,129283,3,2031,195.0,Length Units,"3,71,98,195"
11,6,226975,102,129144,129284,4,2035,195.0,Length Units,"3,71,98,195"
11,6,226975,102,129145,129285,5,2035,195.0,Length Units,"3,71,98,195"
12,6,226976,103,129146,129286,1,2038,195.0,Length Units,"3,71,98,195"
12,6,226976,103,129147,129287,2,2040,195.0,Length Units,"3,71,98,195"
12,6,226976,103,129148,129288,3,2038,195.0,Length Units,"3,71,98,195"
12,6,226976,103,129149,129289,4,2040,195.0,Length Units,"3,71,98,195"
12,6,226976,103,129150,129290,5,2038,195.0,Length Units,"3,71,98,195"
12,6,202469,104,77597,79025,1,2438,175.0,Properties of Triangles,"3,71,174,175"
12,6,202469,104,77598,79026,2,2429,175.0,Properties of Triangles,"3,71,174,175"
12,6,202469,104,95491,122102,3,3111,84.0,Properties of Polygons,"3,71,88,174"
12,6,202469,104,95493,122103,4,2420,88.0,Properties of Quadrilaterals,"3,71,88,174"
12,6,202469,104,95494,122104,5,2398,88.0,Properties of Quadrilaterals,"3,71,88,174"
12,6,202496,105,98458,98470,1,2594,86.0,Perimeter,"3,71,86,178"
12,6,202496,105,98462,98474,2,2593,86.0,Perimeter,"3,71,86,178"
12,6,202496,105,109406,109414,3,2594,86.0,Perimeter,"3,71,98,197"
12,6,202496,105,109407,109415,4,2012,195.0,Length Units,"3,71,98,197"
12,6,202496,105,109408,109416,5,2598,86.0,Perimeter,"3,71,98,197"
12,6,202076,106,109409,109417,1,2598,86.0,Perimeter,"3,71,98,197"
12,6,202076,106,77595,78870,2,2434,175.0,Properties of Triangles,"3,71,86,178"
12,6,202076,106,98465,98477,3,3381,,,"3,71,86,178"
12,6,202076,106,109410,109418,4,427,230.0,Adding and Subtracting Fractions,"3,71,98,197"
12,6,202076,106,109411,109419,5,2598,86.0,Perimeter,"3,71,98,197"
12,6,202641,107,98487,98499,1,2574,75.0,Area of Simple Shapes,"3,71,75,178"
12,6,202641,107,109421,122120,2,2576,75.0,Area of Simple Shapes,"3,71,75,178"
12,6,202641,107,98488,98500,3,3145,75.0,Area of Simple Shapes,"3,71,75,178"
12,6,202641,107,109422,122121,4,2578,75.0,Area of Simple Shapes,"3,71,75,178"
12,6,202641,107,98490,122122,5,3145,75.0,Area of Simple Shapes,"3,71,75,178"
12,6,202217,108,109428,109433,1,2052,196.0,Area Units,"3,71,75,178"
12,6,202217,108,109429,109434,2,2563,75.0,Area of Simple Shapes,"3,71,75,178"
12,6,202217,108,98463,98475,3,2564,75.0,Area of Simple Shapes,"3,71,75,178"
12,6,202217,108,98483,122119,4,2566,75.0,Area of Simple Shapes,"3,71,75,178"
12,6,202217,108,98484,98496,5,2566,75.0,Area of Simple Shapes,"3,71,75,178"
12,6,226956,109,129056,129196,1,470,245.0,"Squares, Cubes, etc","3,32,40,245"
12,6,226956,109,129057,129197,2,471,245.0,"Squares, Cubes, etc","3,32,40,245"
12,6,226956,109,129058,129198,3,473,245.0,"Squares, Cubes, etc","3,32,40,245"
12,6,226956,109,129059,129199,4,474,245.0,"Squares, Cubes, etc","3,32,40,245"
12,6,226956,109,129060,129200,5,474,245.0,"Squares, Cubes, etc","3,32,40,245"
13,6,202657,110,98479,98491,1,2610,655.0,Missing Lengths,"3,71,178,655"
13,6,202657,110,98480,98492,2,2593,86.0,Perimeter,"3,71,178,179"
13,6,202657,110,98481,98493,3,2600,179.0,Compound Area,"3,71,178,179"
13,6,202657,110,109438,109450,4,2593,86.0,Perimeter,"3,71,178,179"
13,6,202657,110,109439,109451,5,2600,179.0,Compound Area,"3,71,178,179"
13,6,202237,111,109440,109452,1,2564,75.0,Area of Simple Shapes,"3,71,178,179"
13,6,202237,111,109441,109453,2,2610,655.0,Missing Lengths,"3,71,178,179"
13,6,202237,111,109442,109454,3,2564,75.0,Area of Simple Shapes,"3,71,178,179"
13,6,202237,111,109443,109455,4,2593,86.0,Perimeter,"3,71,178,179"
13,6,202237,111,109444,109456,5,2600,179.0,Compound Area,"3,71,178,179"
13,6,202639,112,98485,98497,1,2566,75.0,Area of Simple Shapes,"3,71,75,178"
13,6,202639,112,98486,98498,2,2582,75.0,Area of Simple Shapes,"3,71,75,178"
13,6,202639,112,109430,109435,3,2052,196.0,Area Units,"3,71,75,178"
13,6,202639,112,109431,109436,4,2570,75.0,Area of Simple Shapes,"3,71,75,178"
13,6,202639,112,109432,109437,5,2570,75.0,Area of Simple Shapes,"3,71,75,178"
13,6,226983,113,129176,129316,1,2234,209.0,Time,"3,71,98,209"
13,6,226983,113,129177,129317,2,2236,209.0,Time,"3,71,98,209"
13,6,226983,113,129178,129318,3,2237,209.0,Time,"3,71,98,209"
13,6,226983,113,129179,129319,4,2238,209.0,Time,"3,71,98,209"
13,6,226983,113,129180,129320,5,2240,209.0,Time,"3,71,98,209"
13,6,202464,114,89235,89249,1,2228,209.0,Time,"3,71,98,209"
13,6,202464,114,89236,89250,2,2239,209.0,Time,"3,71,98,209"
13,6,202464,114,89237,89251,3,3066,209.0,Time,"3,71,98,209"
